Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	Ms1 Seite Ms.2	Ms1 Seite Ms.1	Glosse	R Reim	Tg1a Kapitel	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Tg2b Halbvers	Standard W	M1a DDDTS Lemma	Ms1 Seite Ms.3	S1a Satz	Sprache	Übersetzung	Tg3a Capitulum	M2b Flexion Beleg 1	Ms2 Zeile Ms.2	Ms2 Zeile Ms.1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Ms2 Zeile Ms.3	Tg3b Section	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	Tg3c Canon	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Lemmanachweis	Tg2a Vers	Identifizierer	File Path
00:07:52.200	472.2	00:07:54.200	474.2	00:00:02.000	2.0	Be2v	D52v				tractare	pass_ind_pres_sg_3			tractatur	VV		CF	lat	behandeln		a		13	593	190						Be2v::3280					tractatur				VVFIN	a	tractatur				Be2v::3280	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:07:54.200	474.2	00:07:54.800	474.8	00:00:00.600	0.6	Be2v	D52v				in				in	AP		CF	lat	in				13	593	190						Be2v::3290					in				APPR		in				Be2v::3290	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:07:54.800	474.8	00:07:56.600	476.6	00:00:01.800	1.8	Be2v	D52v				secundus	pos_neut_pl_abl			secundis	ADJO		CF	lat	zweiter		o,a		13	593	190						Be2v::3300					secundis				ADJO	o,a	secundis				Be2v::3300	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:07:56.600	476.6	00:07:58.600	478.6	00:00:02.000	2.0	Be2v	D52v				analytica	pl_abl			analiticis	NA		CF	lat	Schrift über die Analyse		o_neut		13	593	190						Be2v::3310					analiticis				NA	o_neut	analiticis				Be2v::3310	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:01.200	481.2	00:08:01.800	481.8	00:00:00.600	0.6	Be2v	D52v				is	neut_sg_nom_			id	PPER		CE	lat	er, sie, es				13	593	190						Be2v::3330					id				PPER		id				Be2v::3330	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:01.800	481.8	00:08:02.600	482.6	00:00:00.800	0.8	Be2v	D52v				esse	act_ind_pres_sg_3			est	VA		CE	lat	sein		irr		13	593	190						Be2v::3340					est				VAFIN	irr	est				Be2v::3340	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:02.600	482.6	00:08:05.400	485.4	00:00:02.800	2.8	Be2v	D52v				demonstrativus	pos_fem_sg_nom			demonstratiua	ADJ		CE	lat	beweisend		o,a		13	593	190						Be2v::3350					demon\stratiua				ADJS	o,a	demonstratiua				Be2v::3350	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:05.400	485.4	00:08:06.200	486.2	00:00:00.800	0.8	Be2v	D52v				qui	fem_sg_nom			quae	DW		CF	lat	der, die, das				14	593	190						Be2v::3360					quę				DWREL		quę				Be2v::3360	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:06.200	486.2	00:08:08.400	488.4	00:00:02.200	2.2	Be2v	D52v				demonstrare	act_ind_pres_sg_3			demonstrat	VV		CF	lat	beweisen		a		14	593	190						Be2v::3370					demonstrat				VVFIN	a	demonstrat				Be2v::3370	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:08.400	488.4	00:08:10.400	490.4	00:00:02.000	2.0	Be2v	D52v				veritas	sg_acc			ueritatem	NA		CF	lat	Wahrheit		c_fem		14	593	190						Be2v::3380					ueritatem				NA	c_fem	ueritatem				Be2v::3380	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:10.800	490.8	00:08:11.400	491.4	00:00:00.600	0.6	Be2v	D52v				is	neut_sg_nom_3			id	PPER		CE	lat	er, sie, es				14	593	190						Be2v::3390					id				PPER		id				Be2v::3390	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:11.400	491.4	00:08:12.200	492.2	00:00:00.800	0.8	Be2v	D52v				esse	act_ind_pres_sg_3			est	VA		CE	lat	sein		irr		14	593	190						Be2v::3400					est				VAFIN	irr	est				Be2v::3400	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:12.200	492.2	00:08:14.600	494.6	00:00:02.400	2.4	Be2v	D52v				necessarius	pos_masc_pl_acc			necessarios	ADJ		CE	lat	notwendig		o,a		14	593	190						Be2v::3410					necessarios				ADJ	o,a	necessarios				Be2v::3410	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:14.600	494.6	00:08:16.800	496.8	00:00:02.200	2.2	Be2v	D52v				syllogismus	pl_acc			sillogismos	NA		CE	lat	Syllogismus, logischer Schluss		o_masc		14	593	190						Be2v::3420					sillo\gismos				NA	o_masc	sillogismos				Be2v::3420	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:17.000	497.0	00:08:18.000	498.0	00:00:01.000	1.0	J46r	D52v				quis	neut_sg_nom			quid	PW		CF	lat	was				15	593	190						J46r::3430					Quid				PW		Quid				J46r::3430	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:18.000	498.0	00:08:20.600	500.6	00:00:02.600	2.6	J46r	D52v				considerare	pass_ind_pres_sg_3			consideratur	VV		CF	lat	betrachten		a		15	593	190						J46r::3440					consideratur				VVFIN	a	consideratur				J46r::3440	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:20.600	500.6	00:08:21.200	501.2	00:00:00.600	0.6	J46r	D52v				in				in	AP		CF	lat	in				15	593	190						J46r::3450					in				APPR		in				J46r::3450	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:21.200	501.2	00:08:22.600	502.6	00:00:01.400	1.4	J46r	D52v				Topica	pl_abl			topicis	NA		CF	lat	Topica		o_neut		15	593	190						J46r::3460					topicis				NA	o_neut	topicis				J46r::3460	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:25.200	505.2	00:08:25.800	505.8	00:00:00.600	0.6	J46r	D52v				is	neut_sg_nom_3			id	PPER		CE	lat	er, sie, es				15	593	190						J46r::3480					id				PPER		id				J46r::3480	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:25.800	505.8	00:08:26.600	506.6	00:00:00.800	0.8	J46r	D52v				esse	act_ind_pres_sg_3			est	VA		CE	lat	sein		irr		15	593	190						J46r::3490					est				VAFIN	irr	est				J46r::3490	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:26.600	506.6	00:08:28.200	508.2	00:00:01.600	1.6	J46r	D52v				sedecim	pos_neut_pl_nom			sedecim	CARD		CE	lat	sechzehn				15	593	190						J46r::3500					sedecim				CARD		sedecim				J46r::3500	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:28.200	508.2	00:08:29.200	509.2	00:00:01.000	1.0	J46r	D52v				loca	pl_nom			loca	NA		CE	lat	Ort		o_neut		16	593	190						J46r::3510					loca				NA	o_neut	loca				J46r::3510	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:29.200	509.2	00:08:31.600	511.6	00:00:02.400	2.4	J46r	D52v				argumentum	pl_gen			argumentorum	NA		CE	lat	Erzählung		o_neut		16	593	190						J46r::3520					argumentorum				NA	o_neut	argumentorum				J46r::3520	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:32.000	512.0	00:08:33.000	513.0	00:00:01.000	1.0	J46r	D52v				quot				quot	DW		CF	lat	wie viele				16	593	190						J46r::3530					Quot				DW		Quot				J46r::3530	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:33.000	513.0	00:08:34.000	514.0	00:00:01.000	1.0	J46r	D52v				esse	act_ind_pres_pl_3			sunt	VA		CF	lat	sein		irr		16	593	190						J46r::3540					sunt				VAFIN	irr	sunt				J46r::3540	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:34.000	514.0	00:08:35.000	515.0	00:00:01.000	1.0	J46r	D52v				loca	pl_nom			loca	NA		CF	lat	Ort		o_neut		16	593	190						J46r::3550					loca				NA	o_neut	loca				J46r::3550	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:35.000	515.0	00:08:37.400	517.4	00:00:02.400	2.4	J46r	D52v				argumentum	pl_gen			argumentorum	NA		CF	lat	Erzählung		o_neut		16	593	190						J46r::3560					argumentorum				NA	o_neut	argumentorum				J46r::3560	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:39.600	519.6	00:08:40.000	520.0	00:00:00.400	0.4	J46r	D52v				a				a	AP		CE	lat	von				17	593	190						J46r::3590					a				APPR		a				J46r::3590	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:40.000	520.0	00:08:41.000	521.0	00:00:01.000	1.0	J46r	D52v				totum	sg_abl			toto	NA		CE	lat	das Ganze		o_neut		17	593	190						J46r::3600					toto				NA	o_neut	toto				J46r::3600	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:41.400	521.4	00:08:41.800	521.8	00:00:00.400	0.4	J46r	D52v				a				a	AP		CE	lat	von				17	593	190						J46r::3610					a				APPR		a				J46r::3610	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:41.800	521.8	00:08:43.000	523.0	00:00:01.200	1.2	J46r	D52v				pars	sg_abl			parte	NA		CE	lat	Teil		ci_fem		17	593	190						J46r::3620					parte				NA	ci_fem	parte				J46r::3620	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:43.400	523.4	00:08:43.800	523.8	00:00:00.400	0.4	J46r	D52v				a				a	AP		CE	lat	von				17	593	190						J46r::3630					a				APPR?		a				J46r::3630	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:43.800	523.8	00:08:44.800	524.8	00:00:01.000	1.0	J46r	D52v				nota	sg_abl			nota	NA		CE	lat	Zeichen		a_fem		17	593	190						J46r::3640					nota				NA	a_fem	nota				J46r::3640	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:45.200	525.2	00:08:45.800	525.8	00:00:00.600	0.6	J46r	D52v				is	neut_sg_nom_			id	PPER		CE	lat	er, sie, es				17	593	190						J46r::3650					id				PPER		id				J46r::3650	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:45.800	525.8	00:08:46.600	526.6	00:00:00.800	0.8	J46r	D52v				esse	act_ind_pres_sg_3			est	VA		CE	lat	sein		irr		17	593	190						J46r::3660					est				VAFIN	irr	est				J46r::3660	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:46.600	526.6	00:08:47.200	527.2	00:00:00.600	0.6	J46r	D52v				ab				ab	AP		CE	lat	von				17	593	190						J46r::3670					ab				APPR		ab				J46r::3670	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:47.200	527.2	00:08:49.600	529.6	00:00:02.400	2.4	J46r	D52v				etymologia	sg_abl			ethimologia	NA		CE	lat	Etymologie		a_fem		17	593	190						J46r::3680					ethimolo\gia				NA	a_fem	ethimologia				J46r::3680	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:50.000	530.0	00:08:50.800	530.8	00:00:00.800	0.8	J46r	D52v				hic	neut_pl_nom			haec	DD		CF	lat	dieser, diese, dieses				18	593	190						J46r::3690					hęc				DD		hęc				J46r::3690	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:50.800	530.8	00:08:51.800	531.8	00:00:01.000	1.0	J46r	D52v				tres	pos_neut_pl_nom			tria	CARD		CF	lat	drei		i		18	593	190						J46r::3700					tria				CARD	i	tria				J46r::3700	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:51.800	531.8	00:08:52.800	532.8	00:00:01.000	1.0	J46r	D52v				loca	pl_nom			loca	NA		CF	lat	Ort, Orte (in Schwurformeln)¦Gegend, Gegenden		o_neut		18	593	190						J46r::3710					loca				NA	o_neut	loca				J46r::3710	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:52.800	532.8	00:08:55.400	535.4	00:00:02.600	2.6	J46r	D52v				argumentum	pl_gen			argumentorum	NA		CF	lat	Erzählung		o_neut		18	593	190						J46r::3720					argumentorum				NA	o_neut	argumentorum				J46r::3720	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:55.400	535.4	00:08:56.400	536.4	00:00:01.000	1.0	J46r	D52v				esse	act_ind_pres_pl_3			sunt	VA		CF	lat	sein		irr		18	593	190						J46r::3730					sunt				VAFIN	irr	sunt				J46r::3730	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:56.400	536.4	00:08:58.800	538.8	00:00:02.400	2.4	J46r	D52v				intrinsecus				intrinsecus	ADV		CF	lat	im Inneren				18	593	190						J46r::3740					intrinsecus				ADV		intrinsecus				J46r::3740	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:08:59.200	539.2	00:09:00.000	540.0	00:00:00.800	0.8	J46r	D52v				hic	neut_sg_nom			hoc	DD		CF	lat	dieser, diese, dieses				18	593	190						J46r::3750					hoc				DDS		hoc				J46r::3750	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:00.000	540.0	00:09:00.800	540.8	00:00:00.800	0.8	J46v	D52v				esse	act_ind_pres_sg_3			est	VA		CF	lat	sein		irr		19	593	190						J46v::3760					est				VAFIN	irr	est				J46v::3760	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:00.800	540.8	00:09:01.400	541.4	00:00:00.600	0.6	J46v	D52v				in				in	AP		CF	lat	in				19	593	190						J46v::3770					in				APPR		in				J46v::3770	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:01.400	541.4	00:09:02.400	542.4	00:00:01.000	1.0	J46v	D52v				ipse	neut_sg_abl			ipso	DD		CF	lat	selbst				19	593	190						J46v::3780					ipso				DD		ipso				J46v::3780	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:02.400	542.4	00:09:04.000	544.0	00:00:01.600	1.6	J46v	D52v				negotium	sg_abl			negocio	NA		CF	lat	Angelegenheit		o_neut		19	593	190						J46v::3790					negocio				NA	o_neut	negocio				J46v::3790	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:04.400	544.4	00:09:06.800	546.8	00:00:02.400	2.4	J46v	D52v				extrinsecus				extrinsecus	ADV		CF	lat	außen				19	593	190						J46v::3800					extrinsecus				ADV		extrinsecus				J46v::3800	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:06.800	546.8	00:09:08.000	548.0	00:00:01.200	1.2	J46v	D52v				autem				autem	KO		CF	lat	aber, dagegen				19	593	190						J46v::3810					autem				KON		autem				J46v::3810	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:08.000	548.0	00:09:09.000	549.0	00:00:01.000	1.0	J46v	D52v				esse	act_ind_pres_pl_3			sunt	VA		CF	lat	sein		irr		19	593	190						J46v::3820					sunt				VAFIN	irr	sunt				J46v::3820	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:09.000	549.0	00:09:10.000	550.0	00:00:01.000	1.0	J46v	D52v				iste	neut_pl_nom			ista	DD		CF	lat	dieser, diese, dieses				19	593	190						J46v::3830					ista				DD		ista				J46v::3830	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:10.000	550.0	00:09:11.800	551.8	00:00:01.800	1.8	J46v	D52v				tredecim	pos_neut_pl_nom			tredecim	CARD		CF	lat	dreizehn				19	593	190						J46v::3840					tredecim				CARDS		tredecim				J46v::3840	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:12.000	552.0	00:09:12.800	552.8	00:00:00.800	0.8	J46v	D53r				qui	neut_pl_nom			quae	DW		CF	lat	der, die, das				1	593	191						J46v::3850					quę				DWREL		quę				J46v::3850	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:12.800	552.8	00:09:14.600	554.6	00:00:01.800	1.8	J46v	D53r				sequi	dep_ind_pres_pl_3			sequuntur	VV		CF	lat	folgen		c		1	593	191						J46v::3860					sequuntur				VVFIN	c	sequuntur				J46v::3860	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:15.000	555.0	00:09:15.400	555.4	00:00:00.400	0.4	J46v	D53r				a				a	AP		CE	lat	von				1	593	191						J46v::3870					A				APPR		A				J46v::3870	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:15.400	555.4	00:09:17.800	557.8	00:00:02.400	2.4	J46v	D53r				coniugo	pass_o,a_pos_neut_pl_abl			congiugatis	VV		CE	lat	verbinden		a		1	593	191						J46v::3880					con[g]iugatis				VVPPS	a	con[g]iugatis				J46v::3880	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:18.200	558.2	00:09:18.600	558.6	00:00:00.400	0.4	J46v	D53r				a				a	AP		CE	lat	von				1	593	191						J46v::3890					a				APPR		a				J46v::3890	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:18.600	558.6	00:09:20.000	560.0	00:00:01.400	1.4	J46v	D53r				genus	sg_abl			genere	NA		CE	lat	Abstammung		c_neut		1	593	191						J46v::3900					genere				NA	c_neut	genere				J46v::3900	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:20.400	560.4	00:09:20.800	560.8	00:00:00.400	0.4	J46v	D53r				a				a	AP		CE	lat	von				1	593	191						J46v::3910					a				APPR		a				J46v::3910	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:20.800	560.8	00:09:22.000	562.0	00:00:01.200	1.2	J46v	D53r				species	sg_abl			specie	NA		CE	lat	Gestalt		e_fem		1	593	191						J46v::3920					specie				NA	e_fem	specie				J46v::3920	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:22.400	562.4	00:09:23.000	563.0	00:00:00.600	0.6	J46v	D53r				ab				ab	AP		CE	lat	von				1	593	191						J46v::3930					Ab				APPR		Ab				J46v::3930	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:23.000	563.0	00:09:25.000	565.0	00:00:02.000	2.0	J46v	D53r				adiunctum	pl_abl			adiunctis	NA		CE	lat	Charakter		o_neut		1	593	191						J46v::3940					adiunctis				NA	o_neut	adiunctis				J46v::3940	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:25.200	565.2	00:09:25.600	565.6	00:00:00.400	0.4	J46v	D53r				a				a	AP		CE	lat	von				2	593	191						J46v::3950					A				APPR		A				J46v::3950	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:25.600	565.6	00:09:26.800	566.8	00:00:01.200	1.2	J46v	D53r				similis	pos_neut_sg_abl			simili	ADJ		CE	lat	gleich		i		2	593	191						J46v::3960					simili				ADJS	i	simili				J46v::3960	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:27.200	567.2	00:09:27.600	567.6	00:00:00.400	0.4	J46v	D53r				a				a	AP		CE	lat	von				2	593	191						J46v::3970					A				APPR		A				J46v::3970	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:27.600	567.6	00:09:29.400	569.4	00:00:01.800	1.8	J46v	D53r				dissimilis	pos_neut_sg_abl			dissimili	ADJ		CE	lat	ungleich		i		2	593	191						J46v::3980					dissimili				ADJS	i	dissimili				J46v::3980	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:29.800	569.8	00:09:30.400	570.4	00:00:00.600	0.6	J46v	D53r				ab				ab	AP		CE	lat	von				2	593	191						J46v::3990					Ab				APPR		Ab				J46v::3990	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:30.400	570.4	00:09:33.400	573.4	00:00:03.000	3.0	J46v	D53r				antecedens	pos_neut_pl_abl			antecedentibus	ADJ		CE	lat	vorausgehend, vorhergehend		ci		2	593	191						J46v::4000					antecedentibus				ADJS	ci	antecedentibus				J46v::4000	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:33.400	573.4	00:09:33.800	573.8	00:00:00.400	0.4	J46v	D53r				a				a	AP		CE	lat	von				2	593	191						J46v::4010					A				APPR		A				J46v::4010	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:33.800	573.8	00:09:36.800	576.8	00:00:03.000	3.0	J46v	D53r				consequens	pos_neut_pl_abl			consequentibus	ADJ		CE	lat	folgerichtig		ci		2	593	191						J46v::4020					consequentibus				ADJS	ci	consequentibus				J46v::4020	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:36.800	576.8	00:09:37.200	577.2	00:00:00.400	0.4	J46v	D53r				a				a	AP		CE	lat	von				2	593	191						J46v::4030					A				APPR		A				J46v::4030	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:37.200	577.2	00:09:39.200	579.2	00:00:02.000	2.0	J46v	D53r				contraria	pl_abl			contrariis	NA		CE	lat	Gegenteil		o_neut		2	593	191						J46v::4040					contra\riis				NA	o_neut	contrariis				J46v::4040	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:39.600	579.6	00:09:40.000	580.0	00:00:00.400	0.4	J46v	D53r				a				a	AP		CE	lat	von				3	593	191						J46v::4050					A				APPR		A				J46v::4050	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:40.000	580.0	00:09:42.800	582.8	00:00:02.800	2.8	J46v	D53r				repugnans	pos_neut_pl_abl			repugnantibus	ADJ		CE	lat	widersprechend		ci		3	593	191						J46v::4060					repugnantibus				ADJS	ci	repugnantibus				J46v::4060	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:42.800	582.8	00:09:43.400	583.4	00:00:00.600	0.6	J46v	D53r				ab				ab	AP		CE	lat	von				3	593	191						J46v::4070					Ab				APPR		Ab				J46v::4070	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:43.400	583.4	00:09:46.200	586.2	00:00:02.800	2.8	J46v	D53r				efficiens	pos_neut_pl_abl			efficientibus	ADJ		CE	lat	wirksam		ci		3	593	191						J46v::4080					efficientibus				ADJS	ci	efficientibus				J46v::4080	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:46.200	586.2	00:09:46.800	586.8	00:00:00.600	0.6	J46v	D53r				is	neut_sg_nom_			id	PPER		CE	lat	er, sie, es				3	593	191						J46v::4090					id				PPER		id				J46v::4090	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:46.800	586.8	00:09:47.600	587.6	00:00:00.800	0.8	J46v	D53r				esse	act_ind_pres_sg_3			est	VA		CE	lat	sein		irr		3	593	191						J46v::4100					est				VAFIN	irr	est				J46v::4100	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:47.600	587.6	00:09:48.000	588.0	00:00:00.400	0.4	J46v	D53r				a				a	AP		CE	lat	von				3	593	191						J46v::4110					a				APPR		a				J46v::4110	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:48.000	588.0	00:09:49.200	589.2	00:00:01.200	1.2	J46v	D53r				causa	pl_abl			causis	NA		CE	lat	Ursache		a_fem		3	593	191						J46v::4120					causis				NA	a_fem	causis				J46v::4120	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:49.600	589.6	00:09:50.200	590.2	00:00:00.600	0.6	J46v	D53r				ab				ab	AP		CE	lat	von				3	593	191						J46v::4130					Ab				APPR		Ab				J46v::4130	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:50.200	590.2	00:09:52.000	592.0	00:00:01.800	1.8	J46v	D53r				efficere	pass_o,a_pos_neut_pl_abl			effectis	VV		CE	lat	machen		ci		3	593	191						J46v::4140					effectis				VVPPS	ci	effectis				J46v::4140	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:09:52.000	592.0	00:09:52.600	592.6	00:00:00.600	0.6	J46v	D53r				is	neut_sg_nom_			id	PPER		CE	lat	er, sie, es				4	593	191						J46v::4150					id				PPER		id				J46v::4150	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
