Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	R Reim	Tg1a Kapitel	Ms1 Seite	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Ms2 Zeile	Tg2b Halbvers	M1a DDDTS Lemma	Standard W	S1a Satz	Sprache	Übersetzung	M2b Flexion Beleg 1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Tg2a Vers	Identifizierer	File Path
00:10:33.600	633.6	00:10:40.800	640.8	00:00:07.200	7.2											CF_I_Adv_Temp																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:10:41.200	641.2	00:10:48.200	648.2	00:00:07.000	7.0											CF_I_Adv_Fin																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:10:48.600	648.6	00:10:56.600	656.6	00:00:08.000	8.0											CP_CS																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:10:57.000	657.0	00:11:00.600	660.6	00:00:03.600	3.6											CF_I_Att																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:01.000	661.0	00:11:04.400	664.4	00:00:03.400	3.4											 CP_CC																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:04.400	664.4	00:11:06.800	666.8	00:00:02.400	2.4											CF_U_M 																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:07.400	667.4	00:11:10.000	670.0	00:00:02.600	2.6											CF_I_Int 																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:10.400	670.4	00:11:18.800	678.8	00:00:08.400	8.4											CF_I_Att  																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:19.200	679.2	00:11:23.000	683.0	00:00:03.800	3.8											CF																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:23.000	683.0	00:11:24.600	684.6	00:00:01.600	1.6				antwurten	imp_pres_sg_2				VV	antwurti	CF	goh	antworten (auf), entgegnen	wk1a											antuurti			VVIMP	wk1a	antuurti			486	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:25.000	685.0	00:11:25.600	685.6	00:00:00.600	0.6				ih	sg_nom_1				PPER	ih		goh	ich												ih			PPER		ih			487	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:26.200	686.2	00:11:29.400	689.4	00:00:03.200	3.2											CF_U_M																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:29.800	689.8	00:11:38.000	698.0	00:00:08.200	8.2											CF_I_Adv_Cnd																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:38.400	698.4	00:11:48.400	708.4	00:00:10.000	10.0											CF_U_Imp 																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:48.400	708.4	00:11:51.800	711.8	00:00:03.400	3.4											CF 																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
00:11:52.000	712.0	00:11:56.400	716.4	00:00:04.400	4.4											CF_U_Imp 																							file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_0.eaf
