Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	R Reim	Tg1a Kapitel	Ms1 Seite	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Ms2 Zeile	Tg2b Halbvers	Standard W	M1a DDDTS Lemma	S1a Satz	Sprache	Übersetzung	Tg3a Capitulum	M2b Flexion Beleg 1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Tg3b Section	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	Tg3c Canon	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Lemmanachweis	Tg2a Vers	Identifizierer	File Path
00:18:18.400	1098.4	00:18:19.400	1099.4	00:00:01.000	1.0		4		hier					hier	ADV	CF_U_M 	goh	hier, an dieser Stelle								11		::23290				hear				ADV		hear				::23290	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:19.400	1099.4	00:18:20.000	1100.0	00:00:00.600	0.6		4		nu					nū̆	ADV	CF_U_M 	goh	nun, jetzt, unlängstnun also								11		::23300				nu				ADV		nu				::23300	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:20.000	1100.0	00:18:21.000	1101.0	00:00:01.000	1.0		4		dër	fem_sg_acc				dia	DD	CF_U_M 	goh	der, die, das								11		::23310				dhea				DDA		dhea				::23310	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:21.000	1101.0	00:18:23.200	1103.2	00:00:02.200	2.2		4		drifalt	pos_fem_sg_acc_wk				drī̆faltūn	ADJ	CF_U_M 	goh	dreifaltig, dreifach		n						11		::23320				dhrifaldun				ADJ	a,o	dhrifaldun				::23320	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:23.200	1103.2	00:18:25.600	1105.6	00:00:02.400	2.4		4		heilagnissa	sg_acc				heilagnissa	NA	CF_U_M 	goh	Heiligkeit		o_fem						11		::23330				heilacnissa				NA	jo_fem	heilacnissa				::23330	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:25.600	1105.6	00:18:26.800	1106.8	00:00:01.200	1.2		4		untar					untar	AP	CF_U_M 	goh	unter								11		::23340				undar				APPR		undar				::23340	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:26.800	1106.8	00:18:28.200	1108.2	00:00:01.400	1.4		4		ein	fem_sg_dat_st				eineru	DI	CF_U_M 	goh	ein		p						11		::23350				eineru				DIA	a,o	eineru				::23350	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:28.200	1108.2	00:18:29.800	1109.8	00:00:01.600	1.6		4		bijiht	sg_dat				bījihti	NA	CF_U_M 	goh	Gelöbnis, Versprechen; Zeugnis, Beichte		i_fem						11		::23360				biiihti				NA	i_fem	biiihti				::23360	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:29.800	1109.8	00:18:31.000	1111.0	00:00:01.200	1.2		4		dër	neut_sg_nom				daʒ	DD	CF_U_M 	goh	der, die, das								11		::23370				dhazs				DDA		dhazs				::23370	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:31.000	1111.0	00:18:33.000	1113.0	00:00:02.000	2.0		4		himilisc	pos_neut_sg_nom_wk				himilisca	ADJ	CF_U_M 	goh	des Himmels, himmlisch, göttlich		n						11		::23380				himilisca				ADJ	a,o	himilisca				::23380	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:33.000	1113.0	00:18:34.000	1114.0	00:00:01.000	1.0		4		folk	sg_nom				folk	NA	CF_U_M 	goh	Volk(smenge)		a_neut						11		::23390				folc				NA	a_neut	folc				::23390	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:34.000	1114.0	00:18:34.600	1114.6	00:00:00.600	0.6		4		so					sō	ADV	CF_U_M 	goh	so, auf diese Art, auf diese Weise, derart								11		::23400				so				ADV		so				::23400	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:34.600	1114.6	00:18:35.800	1115.8	00:00:01.200	1.2		4		menden	ind_pres_sg_3				mendit	VV	CF_U_M 	goh	(sich) freuen über, aufblühen		wk1a						11		::23410				mendit				VVFIN	wk1a	mendit				::23410	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:36.200	1116.2	00:18:37.200	1117.2	00:00:01.000	1.0		4		inti					inti	KO	CF_I_M 	goh	und								11		::23420				Endi				KON		Endi				::23420	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:37.200	1117.2	00:18:38.200	1118.2	00:00:01.000	1.0		4		doh					doh	ADV	CF_I_M 	goh	(je)doch, gleichwohl, trotzdem, aber								11		::23430				dhoh				ADV		dhoh				::23430	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:38.200	1118.2	00:18:39.200	1119.2	00:00:01.000	1.0		4		ein	fem_sg_acc_st				eina	DI	CF_I_M 	goh	ein		p						11		::23440				eina				DIA	a,o	eina				::23440	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:39.200	1119.2	00:18:41.600	1121.6	00:00:02.400	2.4		4		guotlihhi	sg_acc				guotlīhhī	NA	CF_I_M 	goh	Ruhm, Ehre, Herrlichkeit		in_fem						11		::23450				guotliihhin				NA	in_fem	guotliihhin				::23450	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:41.600	1121.6	00:18:42.800	1122.8	00:00:01.200	1.2		4		dër	fem_sg_gen				dëra	DD	CF_I_M 	goh	der, die, das								11		::23460				dhera				DDA		dhera				::23460	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:42.800	1122.8	00:18:44.800	1124.8	00:00:02.000	2.0		4		drinissa	sg_gen				drī̆nissa	NA	CF_I_M 	goh	Dreiheit, Dreifaltigkeit		o_fem						11		::23470				dhrinissa				NA	jo_fem	dhrinissa				::23470	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:44.800	1124.8	00:18:46.400	1126.4	00:00:01.600	1.6		4		seraphin	pl_nom				sirafin	NA	CF_I_M 	lat	Seraphim		0_masc						11		::23480				syrafin				NA	0_masc	syrafin				::23480	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:46.400	1126.4	00:18:47.200	1127.2	00:00:00.800	0.8		4		mit					mit	AP	CF_I_M 	goh	mit								11		::23490				mit				APPR		mit				::23490	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:47.200	1127.2	00:18:48.400	1128.4	00:00:01.200	1.2		4		dër	masc_sg_dat				dëmu	DD	CF_I_M 	goh	der, die, das								11		::23500				dhemu				DDA		dhemu				::23500	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:48.400	1128.4	00:18:50.600	1130.6	00:00:02.200	2.2		4		drifalt	pos_masc_sg_dat_wk				drī̆faltin	ADJ	CF_I_M 	goh	dreifaltig, dreifach		n						11		::23510				dhrifaldin				ADJ	a,o	dhrifaldin				::23510	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:50.600	1130.6	00:18:52.000	1132.0	00:00:01.400	1.4		4		quiti	sg_dat				quite	NA	CF_I_M 	goh	Aussage, Äußerung, Zeugnis		a_masc						11		::23520				quhide				NA	i_masc	quhide				::23520	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:52.000	1132.0	00:18:53.600	1133.6	00:00:01.600	1.6		4		meinen	ind_past_pl_3				meinitun	VV	CF_I_M 	goh	meinen, im Sinne haben, bedeuten, sagen, sprechen		wk1b						11		::23530				meinidon				VVFIN	wk1a	meinidon				::23530	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:54.000	1134.0	00:18:54.800	1134.8	00:00:00.800	0.8		4		inu					inu	KO	CF_I_Int 	goh	denn								11		::23540				Inu				KON		Inu				::23540	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:54.800	1134.8	00:18:56.200	1136.2	00:00:01.400	1.4		4		wër	neut_sg_acc				waʒ	PW	CF_I_Int 	goh	wer, was								11		::23550				huuazs				PW		huuazs				::23550	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:56.200	1136.2	00:18:57.600	1137.6	00:00:01.400	1.4		4		ander	neut_sg_gen_st				anderes	DI	CF_I_Int 	goh	der andere		p						11		::23560				andres				DIS	a,o	andres				::23560	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:57.600	1137.6	00:18:59.200	1139.2	00:00:01.600	1.6		4		zeihhanen	ind_pres_sg_3				zeihhenit	VV	CF_I_Int 	goh	(be)zeichnen, (an)zeigen		wk1a						11		::23570				zeihnit				VVFIN	wk1a	zeihnit				::23570	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:18:59.200	1139.2	00:19:00.200	1140.2	00:00:01.000	1.0		4		dar					dār	ADV	CF_I_Int 	goh	da, dort								11		::23580				dhar				ADV		dhar				::23580	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:00.200	1140.2	00:19:01.200	1141.2	00:00:01.000	1.0		4		dër	masc_pl_nom				die	DD	CF_I_Int 	goh	der, die, das								11		::23590				dhea				DDA		dhea				::23590	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:01.200	1141.2	00:19:02.200	1142.2	00:00:01.000	1.0		4		dri	masc_pl_nom				drī	CARD	CF_I_Int 	goh	drei		irr						11		::23600				dhri				CARD	irr	dhri				::23600	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:02.200	1142.2	00:19:03.800	1143.8	00:00:01.600	1.6		4		sanctus	pos_masc_pl_nom_0				sanctus	ADJ	CF_I_Int 	lat	heilig		a,o						11		::23610				sanctus				ADJS	a,o	sanctus				::23610	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:03.800	1143.8	00:19:05.800	1145.8	00:00:02.000	2.0		4		quëdan	a,o_pos_masc_pl_nom_0				giquëtan	VV	CF_I_Int 	goh	sagen, sprechen, reden; erzählen, berichten; singen; erklären, bestimmen, zusprechen, aussagen, eine Aussage machen, behaupten; nennen, bezeichnen; bedeuten, heißen, lauten		st5						11		::23620				chiquhedan				VVPPN	st5	chiquhedan				::23620	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:06.200	1146.2	00:19:07.200	1147.2	00:00:01.000	1.0		4		nibu					nibu	KO	CF_I_Adv_Cnd	goh	wenn nicht								11		::23630				nibu				KOUS		nibu				::23630	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:07.200	1147.2	00:19:08.400	1148.4	00:00:01.200	1.2		4		dër	fem_sg_gen				dëra	DD	CF_I_Adv_Cnd	goh	der, die, das								11		::23640				dhera				DDA		dhera				::23640	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:08.400	1148.4	00:19:09.800	1149.8	00:00:01.400	1.4		4		sëlb	fem_sg_gen_wk				sëlbūn	DD	CF_I_Adv_Cnd	goh	selber, derselbe		n						11		::23650				selbun				DDS	a,o	selbun				::23650	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:09.800	1149.8	00:19:12.000	1152.0	00:00:02.200	2.2		4		alamahtig	pos_fem_sg_gen_wk				alamahtīgūn	ADJ	CF_I_Adv_Cnd	goh	allmächtig		n						11		::23660				almahtigun				ADJ	a,o	almahtigun				::23660	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:12.000	1152.0	00:19:14.000	1154.0	00:00:02.000	2.0		4		drinissa	sg_gen				drī̆nissa	NA	CF_I_Adv_Cnd	goh	Dreiheit, Dreifaltigkeit		o_fem						11		::23670				dhrinissa				NA	jo_fem	dhrinissa				::23670	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:14.000	1154.0	00:19:16.400	1156.4	00:00:02.400	2.4		4		guotlihhi	sg_dat				guotlīhhī	NA	CF_I_Adv_Cnd	goh	Ruhm, Ehre, Herrlichkeit		in_fem						11		::23680				guotliihhin				NA	in_fem	guotliihhin				::23680	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:16.400	1156.4	00:19:17.200	1157.2	00:00:00.800	0.8		4		sin	ind_pres_sg_3				ist	VA	CF_I_Adv_Cnd	goh	sein		irr						11		::23690				ist				VAFIN	irr	ist				::23690	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:17.200	1157.2	00:19:18.800	1158.8	00:00:01.600	1.6		4		irougen					irougit	VV	CF_I_Adv_Cnd	goh	offenbaren, zeigen		wk1a						11		::23700				araughit				VVPP	wk1a	araughit				::23700	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:19.200	1159.2	00:19:20.200	1160.2	00:00:01.000	1.0		4		inti					inti	KO	CF_I_M 	goh	und								11		::23710				Endi				KON		Endi				::23710	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:20.200	1160.2	00:19:21.200	1161.2	00:00:01.000	1.0		4		doh diu wedaru					doh diu wedaru	ADV	CF_I_M 	goh	dennoch, obgleich								11		::23720				dhoh dhiu huuedheru				ADV		dhoh dhiu huuedheru				::23720	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:21.200	1161.2	00:19:22.200	1162.2	00:00:01.000	1.0		4		doh diu wedaru					doh diu wedaru	ADV	CF_I_M 	goh	dennoch, obgleich								11		::23730				dhoh dhiu huuedheru				ADV		dhoh dhiu huuedheru				::23730	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:22.200	1162.2	00:19:24.200	1164.2	00:00:02.000	2.0		4		doh diu wedaru					doh diu wedaru	ADV	CF_I_M 	goh	dennoch, obgleich								11		::23740				dhoh dhiu huuedheru				ADV		dhoh dhiu huuedheru				::23740	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:24.200	1164.2	00:19:24.800	1164.8	00:00:00.600	0.6		4		in					in	AP	CF_I_M 	goh	in, unter, durch, mit, über								11		::23750				in				APPR		in				::23750	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:24.800	1164.8	00:19:26.000	1166.0	00:00:01.200	1.2		4		dër	masc_sg_dat				dëmu	DD	CF_I_M 	goh	der, die, das								11		::23760				dhemu				DDA		dhemu				::23760	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:26.000	1166.0	00:19:28.000	1168.0	00:00:02.000	2.0		4		bouhhanung	sg_dat				bouhhanunge	NA	CF_I_M 	goh	Bezeichnung		a_masc						11		::23770				bauhnunge				NA	a,i_masc	bauhnunge				::23770	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:28.000	1168.0	00:19:29.200	1169.2	00:00:01.200	1.2		4		dër	masc_pl_gen				dëro	DD	CF_I_M 	goh	der, die, das								11		::23780				dhero				DDA		dhero				::23780	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:29.200	1169.2	00:19:30.400	1170.4	00:00:01.200	1.2		4		dri	masc_pl_gen				drīo	CARD	CF_I_M 	goh	drei		irr						11		::23790				dhrio				CARD	irr	dhrio				::23790	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:30.400	1170.4	00:19:31.600	1171.6	00:00:01.200	1.2		4		heit	pl_gen				heito	NA	CF_I_M 	goh	Geschlecht; Person, Persönlichkeit; Art, Gestalt		a_masc						11		::23800				heido				NA	i_fem,a_masc	heido				::23800	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:31.600	1171.6	00:19:32.800	1172.8	00:00:01.200	1.2		4		got	sg_gen				gotes	NA	CF_I_M 	goh	Gott		a_masc						11		::23810				gotes				NE	a_masc	gotes				::23810	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:32.800	1172.8	00:19:33.400	1173.4	00:00:00.600	0.6		4		ni					nī̆	PTK	CF_I_M 	goh	nicht								11		::23820				ni				PTKNEG		ni				::23820	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:33.400	1173.4	00:19:34.800	1174.8	00:00:01.400	1.4		4		sin	ind_pres_pl_3				sint	VA	CF_I_M 	goh	sein		irr						11		::23830				sindun				VAFIN	irr	sindun				::23830	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:34.800	1174.8	00:19:35.400	1175.4	00:00:00.600	0.6		4		zi					zi	AP	CF_I_M 	goh	zu								11		::23840				zi				PTKZU		zi				::23840	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:35.400	1175.4	00:19:37.800	1177.8	00:00:02.400	2.4		4		gilouben	sg_dat				giloubenne	VV	CF_I_M 	goh	glauben (an)		wk1a						11		::23850				chilaubanne				VVINFS	wk1a	chilaubanne				::23850	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:37.800	1177.8	00:19:39.000	1179.0	00:00:01.200	1.2		4		dhaʒs					dhaʒs	KO	CF_I_O 	goh	dass								11		::23860				dhazs				KOUS		dhazs				::23860	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:39.000	1179.0	00:19:39.800	1179.8	00:00:00.800	0.8		4		ër	masc_pl_nom_3				sie	PPER	CF_I_O 	goh	er, sie, es								11		::23870				sii				PPER		sii				::23870	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:39.800	1179.8	00:19:41.000	1181.0	00:00:01.200	1.2		4		dri	masc_pl_nom				drī	CARD	CF_I_O 	goh	drei		irr						11		::23880				dhrii				CARD	irr	dhrii				::23880	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:41.000	1181.0	00:19:42.400	1182.4	00:00:01.400	1.4		4									CF_I_O 										11		::23890														::23890	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:42.400	1182.4	00:19:43.000	1183.0	00:00:00.600	0.6		4		sin	subj_pres_pl_3				sīn	VA	CF_I_O 	goh	sein		irr						11		::23900				siin				VAFIN	irr	siin				::23900	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:43.400	1183.4	00:19:44.000	1184.0	00:00:00.600	0.6		4		so sama so					sō sama sō	KO	CF_I_Adv_Mod	goh	ebenso wie								11		::23910				so sama so				KOUS		so sama so				::23910	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:44.000	1184.0	00:19:45.000	1185.0	00:00:01.000	1.0		4		so sama so					sō sama sō	KO	CF_I_Adv_Mod	goh	ebenso wie								11		::23920				so sama so				KOUS		so sama so				::23920	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:45.000	1185.0	00:19:45.600	1185.6	00:00:00.600	0.6		4		so sama so					sō sama sō	KO	CF_I_Adv_Mod	goh	ebenso wie								11		::23930				so sama so				KOUS		so sama so				::23930	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:45.600	1185.6	00:19:46.600	1186.6	00:00:01.000	1.0		4		dër	masc_pl_nom				die	DD	CF_I_Adv_Mod	goh	der, die, das								11		::23940				dhea				DDA		dhea				::23940	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:46.600	1186.6	00:19:47.800	1187.8	00:00:01.200	1.2		4		dri	masc_pl_nom				drī	CARD	CF_I_Adv_Mod	goh	drei		irr						11		::23950				dhrii				CARD	irr	dhrii				::23950	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:47.800	1187.8	00:19:49.000	1189.0	00:00:01.200	1.2		4		heit	pl_nom				heita	NA	CF_I_Adv_Mod	goh	Geschlecht; Person, Persönlichkeit; Art, Gestalt		a_masc						11		::23960				heida				NA	i_fem,a_masc	heida				::23960	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:49.000	1189.0	00:19:50.200	1190.2	00:00:01.200	1.2		4		sin	ind_pres_pl_3				sint	VA	CF_I_Adv_Mod	goh	sein		irr						11		::23970				sindun				VAFIN	irr	sindun				::23970	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:50.600	1190.6	00:19:51.200	1191.2	00:00:00.600	0.6		4		oh					oh	KO	CF_I_M 	goh	sondern, aber								11		::23980				oh				KON		oh				::23980	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:51.200	1191.2	00:19:51.800	1191.8	00:00:00.600	0.6		4		in					in	AP	CF_I_M 	goh	in, unter, durch, mit								11		::23990				in				APPR		in				::23990	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:51.800	1191.8	00:19:52.800	1192.8	00:00:01.000	1.0		4		dër	fem_pl_dat				dēn	DD	CF_I_M 	goh	der, die, das								11		::24000				dhem				DDA		dhem				::24000	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:52.800	1192.8	00:19:54.000	1194.0	00:00:01.200	1.2		4		dri	fem_pl_dat				drin	CARD	CF_I_M 	goh	drei		irr						11		::24010				dhrim				CARD	irr	dhrim				::24010	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:54.000	1194.0	00:19:55.400	1195.4	00:00:01.400	1.4		4		heit	pl_dat				heitin	NA	CF_I_M 	goh	Geschlecht; Person, Persönlichkeit; Art, Gestalt		i_fem						11		::24020				heidim				NA	i_fem,a_masc	heidim				::24020	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:55.400	1195.4	00:19:56.400	1196.4	00:00:01.000	1.0		4		sculan	ind_pres_sg_3				scal	VM	CF_I_M 	goh	sollen, müssen		prpr						11		::24030				scal				VMFIN	prpr	scal				::24030	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:56.400	1196.4	00:19:57.200	1197.2	00:00:00.800	0.8		4		man	masc_sg_nom				man	NA	CF_I_M 	goh	Mensch, Mann		c,a						11		::24040				man				PI	c,a_masc	man				::24040	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:57.200	1197.2	00:19:59.000	1199.0	00:00:01.800	1.8		4		zi ware					zi wāre	ADV	CF_I_M 	goh	für wahr								11		::24050				ziuuaare				ADV		ziuuaare				::24050	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:19:59.000	1199.0	00:20:00.000	1200.0	00:00:01.000	1.0		4		ein	fem_sg_acc_st				eina	CARD	CF_I_M 	goh	ein		p						11		::24060				eina				CARD	a,o	eina				::24060	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:00.000	1200.0	00:20:01.800	1201.8	00:00:01.800	1.8		4		gotnissa	sg_acc				gotnissa	NA	CF_I_M 	goh	Gottheit, Göttlichkeit		o_fem						11		::24070				gotnissa				NA	jo_fem	gotnissa				::24070	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:01.800	1201.8	00:20:03.000	1203.0	00:00:01.200	1.2		4		biotan					biotan	VV	CF_I_M 	goh	verkünd(ig)en, (an)bieten, erweisen		st2b						11		::24080				beodan				VVINF	st2b	beodan				::24080	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:03.400	1203.4	00:20:04.600	1204.6	00:00:01.200	1.2		4		after					after	AP	CF_U_M 	goh	(da)nach, später, m. Dat.: durch, nach, zufolge, gemäß								11		::24090				After				APPR		After				::24090	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:04.600	1204.6	00:20:06.000	1206.0	00:00:01.400	1.4		4		Moyses	sg_gen				moises	NE	CF_U_M 	lat	Moses		0_masc						11		::24100				moyses				NE	c,o_masc	moyses				::24100	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:06.000	1206.0	00:20:07.400	1207.4	00:00:01.400	1.4		4		quiti	pl_dat				quitin	NA	CF_U_M 	goh	Aussage, Ausspruch, Äußerung, Rede		i_masc						11		::24110				quhidim				NA	i_masc	quhidim				::24110	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:07.800	1207.8	00:20:08.800	1208.8	00:00:01.000	1.0		4		dar					dār	ADV	CF_U_M 	goh	da, dort								11		::24120				dhar				ADV		dhar				::24120	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:08.800	1208.8	00:20:09.400	1209.4	00:00:00.600	0.6		4		ër	masc_sg_nom_3				ër	PPER	CF_U_M 	goh	er, sie, es								11		::24130				ir				PPER		ir				::24130	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:09.400	1209.4	00:20:10.400	1210.4	00:00:01.000	1.0		4		quëdan	ind_past_sg_3				quad	VV	CF_U_M 	goh	sagen, sprechen, berichten		st5						11		::24140				quhad				VVFIN	st5	quhad				::24140	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:11.000	1211.0	00:20:12.600	1212.6	00:00:01.600	1.6		4		gihoren	imp_pres_sg_2				gihōri	VV	CF_U_Imp 	goh	hören (auf), vernehmen		wk1a						11		::24150				Chihori				VVIMP	wk1a	Chihori				::24150	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:12.600	1212.6	00:20:13.200	1213.2	00:00:00.600	0.6		4		du	sg_nom_2				dū	PPER	CF_U_Imp 	goh	du								11		::24160				dhu				PPER		dhu				::24160	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:13.600	1213.6	00:20:15.000	1215.0	00:00:01.400	1.4		4		Israhel	sg_nom				Israhēl	NE	CF_U_Imp 	goh	Israel		a_masc						11		::24170				israhel				NEO	a_masc	israhel				::24170	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:15.400	1215.4	00:20:17.000	1217.0	00:00:01.600	1.6		4		truhtin	sg_nom				truhtīn	NA	CF_U_M 	goh	Herr, Herrscher		a_masc						11		::24180				druhtin				NA	a_masc	druhtin				::24180	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
00:20:17.000	1217.0	00:20:17.800	1217.8	00:00:00.800	0.8		4		got	sg_nom				got	NA	CF_U_M 	goh	Gott		a_masc						11		::24190				got				NE	a_masc	got				::24190	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_4.eaf
