Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	R Reim	Tg1a Kapitel	Ms1 Seite	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Ms2 Zeile	Tg2b Halbvers	Standard W	M1a DDDTS Lemma	S1a Satz	Sprache	Übersetzung	Tg3a Capitulum	M2b Flexion Beleg 1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Tg3b Section	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	Tg3c Canon	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Lemmanachweis	Tg2a Vers	Identifizierer	File Path
00:02:36.600	156.6	00:02:38.000	158.0	00:00:01.400	1.4	S1	1	1r	hagal	sg_gen				haglas	NA	CF_U_M 	osx	Hagel		a_masc								::1310				haglas				NA	a,i_masc	haglas			572	::1310	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:38.000	158.0	00:02:39.200	159.2	00:00:01.200	1.2		1	1r	skion	sg_nom				skion	NA	CF_U_M 	osx	Wolkendecke		a,i_masc								::1320				[skion]				NA	a,i_masc	[skion]			572	::1320	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:39.200	159.2	00:02:40.600	160.6	00:00:01.400	1.4	S2	1	1r	himil	sg_dat				himile	NA	CF_U_M 	osx	Himmel		a_masc								::1330				himile				NA	a_masc	himile			572	::1330	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:40.600	160.6	00:02:42.000	162.0	00:00:01.400	1.4		1	1r	bitengi	pos				bitengi	ADJ	CF_U_M 	osx	reichen bis zu; haftend an etwas		ja,jo								::1340				bitengi				ADJD	ja,jo	bitengi			572	::1340	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:42.200	162.2	00:02:43.400	163.4	00:00:01.200	1.2	S1	1	1r	faran	ind_pres_sg_3				ferid	VV	CF_U_M 	osx	ziehen, fahren		st6								::1350				feriđ				VVFIN	st6	feriđ			573	::1350	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:43.400	163.4	00:02:44.400	164.4	00:00:01.000	1.0		1	1r	forđ					ford	ADV	CF_U_M 	osx	vorwärts, hervor, fort, weg										::1360				[forđ]				ADV		[forđ]			573	::1360	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:44.400	164.4	00:02:45.000	165.0	00:00:00.600	0.6		1	1r	an gimang					an gimang	ADV	CF_U_M 	osx	dazwischen, darunter, zusammen										::1370				an gimang				ADV		an gimang			573	::1370	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:45.000	165.0	00:02:46.600	166.6	00:00:01.600	1.6		1	1r																				::1380													573	::1380	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:46.600	166.6	00:02:47.600	167.6	00:00:01.000	1.0		1	1r	the	neut_sg_nom				that	DD	CF_U_M 	osx	der, die, das										::1390				that				DDS		that			573	::1390	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:47.600	167.6	00:02:48.200	168.2	00:00:00.600	0.6		1	1r	wesan	ind_pres_sg_3				is	VA	CF_U_M 	osx	sein		irr								::1400				is				VAFIN	st5	is			573	::1400	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:48.200	168.2	00:02:49.800	169.8	00:00:01.600	1.6	S2	1	1r	firina	pl_dat				firinum	NA	CF_U_M 	osx	böse Tat, Sünde, Frevel		o_fem								::1410				firinum				NA	o_fem	firinum			573	::1410	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
